image_id,healthy,multiple_diseases,rust,scab
Train_348_contour,1,0,0,0
Train_348_cut,1,0,0,0
Train_348_gaus,1,0,0,0
Train_348_seg,1,0,0,0
Train_349_contour,0,0,0,1
Train_349_cut,0,0,0,1
Train_349_gaus,0,0,0,1
Train_349_seg,0,0,0,1
Train_350_contour,0,0,1,0
Train_350_cut,0,0,1,0
Train_350_gaus,0,0,1,0
Train_350_seg,0,0,1,0
Train_351_contour,0,0,1,0
Train_351_cut,0,0,1,0
Train_351_gaus,0,0,1,0
Train_351_seg,0,0,1,0
Train_352_contour,0,0,0,1
Train_352_cut,0,0,0,1
Train_352_gaus,0,0,0,1
Train_352_seg,0,0,0,1
Train_353_contour,0,0,0,1
Train_353_cut,0,0,0,1
Train_353_gaus,0,0,0,1
Train_353_seg,0,0,0,1
Train_354_contour,0,0,0,1
Train_354_cut,0,0,0,1
Train_354_gaus,0,0,0,1
Train_354_seg,0,0,0,1
Train_355_contour,0,0,0,1
Train_355_cut,0,0,0,1
Train_355_gaus,0,0,0,1
Train_355_seg,0,0,0,1
Train_356_contour,1,0,0,0
Train_356_cut,1,0,0,0
Train_356_gaus,1,0,0,0
Train_356_seg,1,0,0,0
Train_357_contour,1,0,0,0
Train_357_cut,1,0,0,0
Train_357_gaus,1,0,0,0
Train_357_seg,1,0,0,0
Train_358_contour,0,0,0,1
Train_358_cut,0,0,0,1
Train_358_gaus,0,0,0,1
Train_358_seg,0,0,0,1
Train_359_contour,1,0,0,0
Train_359_cut,1,0,0,0
Train_359_gaus,1,0,0,0
Train_359_seg,1,0,0,0
Train_360_contour,1,0,0,0
Train_360_cut,1,0,0,0
Train_360_gaus,1,0,0,0
Train_360_seg,1,0,0,0
Train_361_contour,0,0,0,1
Train_361_cut,0,0,0,1
Train_361_gaus,0,0,0,1
Train_361_seg,0,0,0,1
Train_362_contour,0,0,0,1
Train_362_cut,0,0,0,1
Train_362_gaus,0,0,0,1
Train_362_seg,0,0,0,1
Train_363_contour,0,1,0,0
Train_363_cut,0,1,0,0
Train_363_gaus,0,1,0,0
Train_363_seg,0,1,0,0
Train_364_contour,0,0,0,1
Train_364_cut,0,0,0,1
Train_364_gaus,0,0,0,1
Train_364_seg,0,0,0,1
Train_365_contour,1,0,0,0
Train_365_cut,1,0,0,0
Train_365_gaus,1,0,0,0
Train_365_seg,1,0,0,0
Train_366_contour,1,0,0,0
Train_366_cut,1,0,0,0
Train_366_gaus,1,0,0,0
Train_366_seg,1,0,0,0
Train_367_contour,1,0,0,0
Train_367_cut,1,0,0,0
Train_367_gaus,1,0,0,0
Train_367_seg,1,0,0,0
Train_368_contour,0,0,1,0
Train_368_cut,0,0,1,0
Train_368_gaus,0,0,1,0
Train_368_seg,0,0,1,0
Train_369_contour,0,0,1,0
Train_369_cut,0,0,1,0
Train_369_gaus,0,0,1,0
Train_369_seg,0,0,1,0
Train_370_contour,0,0,0,1
Train_370_cut,0,0,0,1
Train_370_gaus,0,0,0,1
Train_370_seg,0,0,0,1
Train_371_contour,0,0,1,0
Train_371_cut,0,0,1,0
Train_371_gaus,0,0,1,0
Train_371_seg,0,0,1,0
Train_372_contour,0,0,0,1
Train_372_cut,0,0,0,1
Train_372_gaus,0,0,0,1
Train_372_seg,0,0,0,1
Train_373_contour,1,0,0,0
Train_373_cut,1,0,0,0
Train_373_gaus,1,0,0,0
Train_373_seg,1,0,0,0
Train_374_contour,0,0,0,1
Train_374_cut,0,0,0,1
Train_374_gaus,0,0,0,1
Train_374_seg,0,0,0,1
Train_375_contour,1,0,0,0
Train_375_cut,1,0,0,0
Train_375_gaus,1,0,0,0
Train_375_seg,1,0,0,0
Train_376_contour,1,0,0,0
Train_376_cut,1,0,0,0
Train_376_gaus,1,0,0,0
Train_376_seg,1,0,0,0
Train_377_contour,0,0,0,1
Train_377_cut,0,0,0,1
Train_377_gaus,0,0,0,1
Train_377_seg,0,0,0,1
Train_378_contour,1,0,0,0
Train_378_cut,1,0,0,0
Train_378_gaus,1,0,0,0
Train_378_seg,1,0,0,0
Train_379_contour,0,0,0,1
Train_379_cut,0,0,0,1
Train_379_gaus,0,0,0,1
Train_379_seg,0,0,0,1
Train_380_contour,1,0,0,0
Train_380_cut,1,0,0,0
Train_380_gaus,1,0,0,0
Train_380_seg,1,0,0,0
Train_381_contour,0,0,0,1
Train_381_cut,0,0,0,1
Train_381_gaus,0,0,0,1
Train_381_seg,0,0,0,1
Train_382_contour,0,0,0,1
Train_382_cut,0,0,0,1
Train_382_gaus,0,0,0,1
Train_382_seg,0,0,0,1
Train_383_contour,1,0,0,0
Train_383_cut,1,0,0,0
Train_383_gaus,1,0,0,0
Train_383_seg,1,0,0,0
Train_384_contour,0,0,1,0
Train_384_cut,0,0,1,0
Train_384_gaus,0,0,1,0
Train_384_seg,0,0,1,0
Train_385_contour,0,0,1,0
Train_385_cut,0,0,1,0
Train_385_gaus,0,0,1,0
Train_385_seg,0,0,1,0
Train_386_contour,0,0,1,0
Train_386_cut,0,0,1,0
Train_386_gaus,0,0,1,0
Train_386_seg,0,0,1,0
Train_387_contour,0,0,1,0
Train_387_cut,0,0,1,0
Train_387_gaus,0,0,1,0
Train_387_seg,0,0,1,0
Train_388_contour,0,0,0,1
Train_388_cut,0,0,0,1
Train_388_gaus,0,0,0,1
Train_388_seg,0,0,0,1
Train_389_contour,1,0,0,0
Train_389_cut,1,0,0,0
Train_389_gaus,1,0,0,0
Train_389_seg,1,0,0,0
Train_390_contour,0,0,1,0
Train_390_cut,0,0,1,0
Train_390_gaus,0,0,1,0
Train_390_seg,0,0,1,0
Train_391_contour,0,1,0,0
Train_391_cut,0,1,0,0
Train_391_gaus,0,1,0,0
Train_391_seg,0,1,0,0
Train_392_contour,1,0,0,0
Train_392_cut,1,0,0,0
Train_392_gaus,1,0,0,0
Train_392_seg,1,0,0,0
Train_393_contour,1,0,0,0
Train_393_cut,1,0,0,0
Train_393_gaus,1,0,0,0
Train_393_seg,1,0,0,0
Train_394_contour,0,0,1,0
Train_394_cut,0,0,1,0
Train_394_gaus,0,0,1,0
Train_394_seg,0,0,1,0
Train_395_contour,0,1,0,0
Train_395_cut,0,1,0,0
Train_395_gaus,0,1,0,0
Train_395_seg,0,1,0,0
Train_396_contour,1,0,0,0
Train_396_cut,1,0,0,0
Train_396_gaus,1,0,0,0
Train_396_seg,1,0,0,0
Train_397_contour,1,0,0,0
Train_397_cut,1,0,0,0
Train_397_gaus,1,0,0,0
Train_397_seg,1,0,0,0
Train_398_contour,0,0,0,1
Train_398_cut,0,0,0,1
Train_398_gaus,0,0,0,1
Train_398_seg,0,0,0,1
Train_399_contour,0,1,0,0
Train_399_cut,0,1,0,0
Train_399_gaus,0,1,0,0
Train_399_seg,0,1,0,0
Train_400_contour,0,0,0,1
Train_400_cut,0,0,0,1
Train_400_gaus,0,0,0,1
Train_400_seg,0,0,0,1
Train_401_contour,0,0,0,1
Train_401_cut,0,0,0,1
Train_401_gaus,0,0,0,1
Train_401_seg,0,0,0,1
Train_402_contour,0,0,1,0
Train_402_cut,0,0,1,0
Train_402_gaus,0,0,1,0
Train_402_seg,0,0,1,0
Train_403_contour,0,0,1,0
Train_403_cut,0,0,1,0
Train_403_gaus,0,0,1,0
Train_403_seg,0,0,1,0
Train_404_contour,1,0,0,0
Train_404_cut,1,0,0,0
Train_404_gaus,1,0,0,0
Train_404_seg,1,0,0,0
Train_405_contour,1,0,0,0
Train_405_cut,1,0,0,0
Train_405_gaus,1,0,0,0
Train_405_seg,1,0,0,0
Train_406_contour,1,0,0,0
Train_406_cut,1,0,0,0
Train_406_gaus,1,0,0,0
Train_406_seg,1,0,0,0
Train_407_contour,1,0,0,0
Train_407_cut,1,0,0,0
Train_407_gaus,1,0,0,0
Train_407_seg,1,0,0,0
Train_408_contour,0,0,1,0
Train_408_cut,0,0,1,0
Train_408_gaus,0,0,1,0
Train_408_seg,0,0,1,0
Train_409_contour,0,0,0,1
Train_409_cut,0,0,0,1
Train_409_gaus,0,0,0,1
Train_409_seg,0,0,0,1
Train_410_contour,0,0,1,0
Train_410_cut,0,0,1,0
Train_410_gaus,0,0,1,0
Train_410_seg,0,0,1,0
Train_411_contour,0,0,1,0
Train_411_cut,0,0,1,0
Train_411_gaus,0,0,1,0
Train_411_seg,0,0,1,0
Train_412_contour,1,0,0,0
Train_412_cut,1,0,0,0
Train_412_gaus,1,0,0,0
Train_412_seg,1,0,0,0
Train_413_contour,0,0,1,0
Train_413_cut,0,0,1,0
Train_413_gaus,0,0,1,0
Train_413_seg,0,0,1,0
Train_414_contour,0,0,0,1
Train_414_cut,0,0,0,1
Train_414_gaus,0,0,0,1
Train_414_seg,0,0,0,1
Train_415_contour,1,0,0,0
Train_415_cut,1,0,0,0
Train_415_gaus,1,0,0,0
Train_415_seg,1,0,0,0
Train_416_contour,0,0,1,0
Train_416_cut,0,0,1,0
Train_416_gaus,0,0,1,0
Train_416_seg,0,0,1,0
Train_417_contour,1,0,0,0
Train_417_cut,1,0,0,0
Train_417_gaus,1,0,0,0
Train_417_seg,1,0,0,0
Train_418_contour,0,1,0,0
Train_418_cut,0,1,0,0
Train_418_gaus,0,1,0,0
Train_418_seg,0,1,0,0
Train_419_contour,0,0,0,1
Train_419_cut,0,0,0,1
Train_419_gaus,0,0,0,1
Train_419_seg,0,0,0,1
Train_420_contour,1,0,0,0
Train_420_cut,1,0,0,0
Train_420_gaus,1,0,0,0
Train_420_seg,1,0,0,0
Train_421_contour,1,0,0,0
Train_421_cut,1,0,0,0
Train_421_gaus,1,0,0,0
Train_421_seg,1,0,0,0
Train_422_contour,0,0,1,0
Train_422_cut,0,0,1,0
Train_422_gaus,0,0,1,0
Train_422_seg,0,0,1,0
Train_423_contour,0,0,0,1
Train_423_cut,0,0,0,1
Train_423_gaus,0,0,0,1
Train_423_seg,0,0,0,1
Train_424_contour,0,0,0,1
Train_424_cut,0,0,0,1
Train_424_gaus,0,0,0,1
Train_424_seg,0,0,0,1
Train_425_contour,1,0,0,0
Train_425_cut,1,0,0,0
Train_425_gaus,1,0,0,0
Train_425_seg,1,0,0,0
Train_426_contour,0,0,1,0
Train_426_cut,0,0,1,0
Train_426_gaus,0,0,1,0
Train_426_seg,0,0,1,0
Train_427_contour,1,0,0,0
Train_427_cut,1,0,0,0
Train_427_gaus,1,0,0,0
Train_427_seg,1,0,0,0
Train_428_contour,0,1,0,0
Train_428_cut,0,1,0,0
Train_428_gaus,0,1,0,0
Train_428_seg,0,1,0,0
Train_429_contour,0,0,0,1
Train_429_cut,0,0,0,1
Train_429_gaus,0,0,0,1
Train_429_seg,0,0,0,1
Train_430_contour,1,0,0,0
Train_430_cut,1,0,0,0
Train_430_gaus,1,0,0,0
Train_430_seg,1,0,0,0
Train_431_contour,0,0,0,1
Train_431_cut,0,0,0,1
Train_431_gaus,0,0,0,1
Train_431_seg,0,0,0,1
Train_432_contour,1,0,0,0
Train_432_cut,1,0,0,0
Train_432_gaus,1,0,0,0
Train_432_seg,1,0,0,0
Train_433_contour,1,0,0,0
Train_433_cut,1,0,0,0
Train_433_gaus,1,0,0,0
Train_433_seg,1,0,0,0
Train_434_contour,0,0,1,0
Train_434_cut,0,0,1,0
Train_434_gaus,0,0,1,0
Train_434_seg,0,0,1,0
Train_435_contour,0,0,1,0
Train_435_cut,0,0,1,0
Train_435_gaus,0,0,1,0
Train_435_seg,0,0,1,0
Train_436_contour,0,1,0,0
Train_436_cut,0,1,0,0
Train_436_gaus,0,1,0,0
Train_436_seg,0,1,0,0
Train_437_contour,0,0,0,1
Train_437_cut,0,0,0,1
Train_437_gaus,0,0,0,1
Train_437_seg,0,0,0,1
Train_438_contour,1,0,0,0
Train_438_cut,1,0,0,0
Train_438_gaus,1,0,0,0
Train_438_seg,1,0,0,0
Train_439_contour,1,0,0,0
Train_439_cut,1,0,0,0
Train_439_gaus,1,0,0,0
Train_439_seg,1,0,0,0
Train_440_contour,0,0,1,0
Train_440_cut,0,0,1,0
Train_440_gaus,0,0,1,0
Train_440_seg,0,0,1,0
Train_441_contour,0,0,1,0
Train_441_cut,0,0,1,0
Train_441_gaus,0,0,1,0
Train_441_seg,0,0,1,0
Train_442_contour,0,0,0,1
Train_442_cut,0,0,0,1
Train_442_gaus,0,0,0,1
Train_442_seg,0,0,0,1
Train_443_contour,1,0,0,0
Train_443_cut,1,0,0,0
Train_443_gaus,1,0,0,0
Train_443_seg,1,0,0,0
Train_444_contour,1,0,0,0
Train_444_cut,1,0,0,0
Train_444_gaus,1,0,0,0
Train_444_seg,1,0,0,0
Train_445_contour,0,0,1,0
Train_445_cut,0,0,1,0
Train_445_gaus,0,0,1,0
Train_445_seg,0,0,1,0
Train_446_contour,1,0,0,0
Train_446_cut,1,0,0,0
Train_446_gaus,1,0,0,0
Train_446_seg,1,0,0,0
Train_447_contour,0,0,1,0
Train_447_cut,0,0,1,0
Train_447_gaus,0,0,1,0
Train_447_seg,0,0,1,0
Train_448_contour,1,0,0,0
Train_448_cut,1,0,0,0
Train_448_gaus,1,0,0,0
Train_448_seg,1,0,0,0
Train_449_contour,0,0,0,1
Train_449_cut,0,0,0,1
Train_449_gaus,0,0,0,1
Train_449_seg,0,0,0,1
Train_450_contour,1,0,0,0
Train_450_cut,1,0,0,0
Train_450_gaus,1,0,0,0
Train_450_seg,1,0,0,0
Train_451_contour,0,0,1,0
Train_451_cut,0,0,1,0
Train_451_gaus,0,0,1,0
Train_451_seg,0,0,1,0
Train_452_contour,1,0,0,0
Train_452_cut,1,0,0,0
Train_452_gaus,1,0,0,0
Train_452_seg,1,0,0,0
Train_453_contour,0,0,1,0
Train_453_cut,0,0,1,0
Train_453_gaus,0,0,1,0
Train_453_seg,0,0,1,0
Train_454_contour,0,0,0,1
Train_454_cut,0,0,0,1
Train_454_gaus,0,0,0,1
Train_454_seg,0,0,0,1
Train_455_contour,0,0,1,0
Train_455_cut,0,0,1,0
Train_455_gaus,0,0,1,0
Train_455_seg,0,0,1,0
Train_456_contour,0,0,1,0
Train_456_cut,0,0,1,0
Train_456_gaus,0,0,1,0
Train_456_seg,0,0,1,0
Train_457_contour,0,0,0,1
Train_457_cut,0,0,0,1
Train_457_gaus,0,0,0,1
Train_457_seg,0,0,0,1
Train_458_contour,0,0,1,0
Train_458_cut,0,0,1,0
Train_458_gaus,0,0,1,0
Train_458_seg,0,0,1,0
Train_459_contour,0,0,0,1
Train_459_cut,0,0,0,1
Train_459_gaus,0,0,0,1
Train_459_seg,0,0,0,1
Train_460_contour,1,0,0,0
Train_460_cut,1,0,0,0
Train_460_gaus,1,0,0,0
Train_460_seg,1,0,0,0
Train_461_contour,0,0,1,0
Train_461_cut,0,0,1,0
Train_461_gaus,0,0,1,0
Train_461_seg,0,0,1,0
Train_462_contour,0,0,1,0
Train_462_cut,0,0,1,0
Train_462_gaus,0,0,1,0
Train_462_seg,0,0,1,0
Train_463_contour,0,0,0,1
Train_463_cut,0,0,0,1
Train_463_gaus,0,0,0,1
Train_463_seg,0,0,0,1
Train_464_contour,0,0,1,0
Train_464_cut,0,0,1,0
Train_464_gaus,0,0,1,0
Train_464_seg,0,0,1,0
Train_465_contour,0,0,1,0
Train_465_cut,0,0,1,0
Train_465_gaus,0,0,1,0
Train_465_seg,0,0,1,0
Train_466_contour,1,0,0,0
Train_466_cut,1,0,0,0
Train_466_gaus,1,0,0,0
Train_466_seg,1,0,0,0
Train_467_contour,0,0,1,0
Train_467_cut,0,0,1,0
Train_467_gaus,0,0,1,0
Train_467_seg,0,0,1,0
Train_468_contour,0,0,1,0
Train_468_cut,0,0,1,0
Train_468_gaus,0,0,1,0
Train_468_seg,0,0,1,0
Train_469_contour,0,0,1,0
Train_469_cut,0,0,1,0
Train_469_gaus,0,0,1,0
Train_469_seg,0,0,1,0
Train_470_contour,0,0,0,1
Train_470_cut,0,0,0,1
Train_470_gaus,0,0,0,1
Train_470_seg,0,0,0,1
Train_471_contour,0,0,0,1
Train_471_cut,0,0,0,1
Train_471_gaus,0,0,0,1
Train_471_seg,0,0,0,1
Train_472_contour,0,0,1,0
Train_472_cut,0,0,1,0
Train_472_gaus,0,0,1,0
Train_472_seg,0,0,1,0
Train_473_contour,0,0,0,1
Train_473_cut,0,0,0,1
Train_473_gaus,0,0,0,1
Train_473_seg,0,0,0,1
Train_474_contour,1,0,0,0
Train_474_cut,1,0,0,0
Train_474_gaus,1,0,0,0
Train_474_seg,1,0,0,0
Train_475_contour,1,0,0,0
Train_475_cut,1,0,0,0
Train_475_gaus,1,0,0,0
Train_475_seg,1,0,0,0
Train_476_contour,1,0,0,0
Train_476_cut,1,0,0,0
Train_476_gaus,1,0,0,0
Train_476_seg,1,0,0,0
Train_477_contour,0,0,0,1
Train_477_cut,0,0,0,1
Train_477_gaus,0,0,0,1
Train_477_seg,0,0,0,1
Train_478_contour,1,0,0,0
Train_478_cut,1,0,0,0
Train_478_gaus,1,0,0,0
Train_478_seg,1,0,0,0
Train_479_contour,0,0,1,0
Train_479_cut,0,0,1,0
Train_479_gaus,0,0,1,0
Train_479_seg,0,0,1,0
Train_480_contour,0,1,0,0
Train_480_cut,0,1,0,0
Train_480_gaus,0,1,0,0
Train_480_seg,0,1,0,0
Train_481_contour,0,0,1,0
Train_481_cut,0,0,1,0
Train_481_gaus,0,0,1,0
Train_481_seg,0,0,1,0
Train_482_contour,0,0,1,0
Train_482_cut,0,0,1,0
Train_482_gaus,0,0,1,0
Train_482_seg,0,0,1,0
Train_483_contour,0,0,1,0
Train_483_cut,0,0,1,0
Train_483_gaus,0,0,1,0
Train_483_seg,0,0,1,0
Train_484_contour,0,1,0,0
Train_484_cut,0,1,0,0
Train_484_gaus,0,1,0,0
Train_484_seg,0,1,0,0
Train_485_contour,0,0,1,0
Train_485_cut,0,0,1,0
Train_485_gaus,0,0,1,0
Train_485_seg,0,0,1,0
Train_486_contour,0,0,1,0
Train_486_cut,0,0,1,0
Train_486_gaus,0,0,1,0
Train_486_seg,0,0,1,0
Train_487_contour,0,0,1,0
Train_487_cut,0,0,1,0
Train_487_gaus,0,0,1,0
Train_487_seg,0,0,1,0
Train_488_contour,1,0,0,0
Train_488_cut,1,0,0,0
Train_488_gaus,1,0,0,0
Train_488_seg,1,0,0,0
Train_489_contour,0,0,0,1
Train_489_cut,0,0,0,1
Train_489_gaus,0,0,0,1
Train_489_seg,0,0,0,1
Train_490_contour,0,0,0,1
Train_490_cut,0,0,0,1
Train_490_gaus,0,0,0,1
Train_490_seg,0,0,0,1
Train_491_contour,1,0,0,0
Train_491_cut,1,0,0,0
Train_491_gaus,1,0,0,0
Train_491_seg,1,0,0,0
Train_492_contour,0,0,1,0
Train_492_cut,0,0,1,0
Train_492_gaus,0,0,1,0
Train_492_seg,0,0,1,0
Train_493_contour,0,1,0,0
Train_493_cut,0,1,0,0
Train_493_gaus,0,1,0,0
Train_493_seg,0,1,0,0
Train_494_contour,0,0,0,1
Train_494_cut,0,0,0,1
Train_494_gaus,0,0,0,1
Train_494_seg,0,0,0,1
Train_495_contour,0,0,1,0
Train_495_cut,0,0,1,0
Train_495_gaus,0,0,1,0
Train_495_seg,0,0,1,0
Train_496_contour,1,0,0,0
Train_496_cut,1,0,0,0
Train_496_gaus,1,0,0,0
Train_496_seg,1,0,0,0
Train_497_contour,0,0,1,0
Train_497_cut,0,0,1,0
Train_497_gaus,0,0,1,0
Train_497_seg,0,0,1,0
Train_498_contour,0,0,0,1
Train_498_cut,0,0,0,1
Train_498_gaus,0,0,0,1
Train_498_seg,0,0,0,1
Train_499_contour,0,0,1,0
Train_499_cut,0,0,1,0
Train_499_gaus,0,0,1,0
Train_499_seg,0,0,1,0
Train_500_contour,0,0,1,0
Train_500_cut,0,0,1,0
Train_500_gaus,0,0,1,0
Train_500_seg,0,0,1,0
Train_501_contour,0,0,1,0
Train_501_cut,0,0,1,0
Train_501_gaus,0,0,1,0
Train_501_seg,0,0,1,0
Train_502_contour,1,0,0,0
Train_502_cut,1,0,0,0
Train_502_gaus,1,0,0,0
Train_502_seg,1,0,0,0
Train_503_contour,0,0,0,1
Train_503_cut,0,0,0,1
Train_503_gaus,0,0,0,1
Train_503_seg,0,0,0,1
Train_504_contour,0,0,1,0
Train_504_cut,0,0,1,0
Train_504_gaus,0,0,1,0
Train_504_seg,0,0,1,0
Train_505_contour,0,0,0,1
Train_505_cut,0,0,0,1
Train_505_gaus,0,0,0,1
Train_505_seg,0,0,0,1
Train_506_contour,0,0,1,0
Train_506_cut,0,0,1,0
Train_506_gaus,0,0,1,0
Train_506_seg,0,0,1,0
Train_507_contour,0,0,1,0
Train_507_cut,0,0,1,0
Train_507_gaus,0,0,1,0
Train_507_seg,0,0,1,0
Train_508_contour,0,0,1,0
Train_508_cut,0,0,1,0
Train_508_gaus,0,0,1,0
Train_508_seg,0,0,1,0
Train_509_contour,0,0,1,0
Train_509_cut,0,0,1,0
Train_509_gaus,0,0,1,0
Train_509_seg,0,0,1,0
Train_510_contour,0,0,1,0
Train_510_cut,0,0,1,0
Train_510_gaus,0,0,1,0
Train_510_seg,0,0,1,0
Train_511_contour,0,0,1,0
Train_511_cut,0,0,1,0
Train_511_gaus,0,0,1,0
Train_511_seg,0,0,1,0
Train_512_contour,0,0,1,0
Train_512_cut,0,0,1,0
Train_512_gaus,0,0,1,0
Train_512_seg,0,0,1,0
Train_513_contour,0,0,1,0
Train_513_cut,0,0,1,0
Train_513_gaus,0,0,1,0
Train_513_seg,0,0,1,0
Train_514_contour,0,0,1,0
Train_514_cut,0,0,1,0
Train_514_gaus,0,0,1,0
Train_514_seg,0,0,1,0
Train_515_contour,0,0,1,0
Train_515_cut,0,0,1,0
Train_515_gaus,0,0,1,0
Train_515_seg,0,0,1,0
Train_516_contour,0,0,1,0
Train_516_cut,0,0,1,0
Train_516_gaus,0,0,1,0
Train_516_seg,0,0,1,0
Train_517_contour,0,1,0,0
Train_517_cut,0,1,0,0
Train_517_gaus,0,1,0,0
Train_517_seg,0,1,0,0
Train_518_contour,0,0,1,0
Train_518_cut,0,0,1,0
Train_518_gaus,0,0,1,0
Train_518_seg,0,0,1,0
Train_519_contour,0,0,1,0
Train_519_cut,0,0,1,0
Train_519_gaus,0,0,1,0
Train_519_seg,0,0,1,0
Train_520_contour,0,0,0,1
Train_520_cut,0,0,0,1
Train_520_gaus,0,0,0,1
Train_520_seg,0,0,0,1
Train_521_contour,0,0,0,1
Train_521_cut,0,0,0,1
Train_521_gaus,0,0,0,1
Train_521_seg,0,0,0,1
Train_522_contour,0,0,1,0
Train_522_cut,0,0,1,0
Train_522_gaus,0,0,1,0
Train_522_seg,0,0,1,0
Train_523_contour,0,0,1,0
Train_523_cut,0,0,1,0
Train_523_gaus,0,0,1,0
Train_523_seg,0,0,1,0
Train_524_contour,0,0,0,1
Train_524_cut,0,0,0,1
Train_524_gaus,0,0,0,1
Train_524_seg,0,0,0,1
Train_525_contour,1,0,0,0
Train_525_cut,1,0,0,0
Train_525_gaus,1,0,0,0
Train_525_seg,1,0,0,0
Train_526_contour,1,0,0,0
Train_526_cut,1,0,0,0
Train_526_gaus,1,0,0,0
Train_526_seg,1,0,0,0
Train_527_contour,0,0,0,1
Train_527_cut,0,0,0,1
Train_527_gaus,0,0,0,1
Train_527_seg,0,0,0,1
Train_528_contour,0,0,0,1
Train_528_cut,0,0,0,1
Train_528_gaus,0,0,0,1
Train_528_seg,0,0,0,1
Train_529_contour,1,0,0,0
Train_529_cut,1,0,0,0
Train_529_gaus,1,0,0,0
Train_529_seg,1,0,0,0
Train_530_contour,0,0,0,1
Train_530_cut,0,0,0,1
Train_530_gaus,0,0,0,1
Train_530_seg,0,0,0,1
Train_531_contour,1,0,0,0
Train_531_cut,1,0,0,0
Train_531_gaus,1,0,0,0
Train_531_seg,1,0,0,0
Train_532_contour,1,0,0,0
Train_532_cut,1,0,0,0
Train_532_gaus,1,0,0,0
Train_532_seg,1,0,0,0
Train_533_contour,0,0,1,0
Train_533_cut,0,0,1,0
Train_533_gaus,0,0,1,0
Train_533_seg,0,0,1,0
Train_534_contour,0,0,1,0
Train_534_cut,0,0,1,0
Train_534_gaus,0,0,1,0
Train_534_seg,0,0,1,0
Train_535_contour,0,1,0,0
Train_535_cut,0,1,0,0
Train_535_gaus,0,1,0,0
Train_535_seg,0,1,0,0
Train_536_contour,0,0,1,0
Train_536_cut,0,0,1,0
Train_536_gaus,0,0,1,0
Train_536_seg,0,0,1,0
Train_537_contour,1,0,0,0
Train_537_cut,1,0,0,0
Train_537_gaus,1,0,0,0
Train_537_seg,1,0,0,0
Train_538_contour,0,0,0,1
Train_538_cut,0,0,0,1
Train_538_gaus,0,0,0,1
Train_538_seg,0,0,0,1
Train_539_contour,0,0,1,0
Train_539_cut,0,0,1,0
Train_539_gaus,0,0,1,0
Train_539_seg,0,0,1,0
Train_540_contour,0,0,0,1
Train_540_cut,0,0,0,1
Train_540_gaus,0,0,0,1
Train_540_seg,0,0,0,1
Train_541_contour,0,0,1,0
Train_541_cut,0,0,1,0
Train_541_gaus,0,0,1,0
Train_541_seg,0,0,1,0
Train_542_contour,0,0,1,0
Train_542_cut,0,0,1,0
Train_542_gaus,0,0,1,0
Train_542_seg,0,0,1,0
Train_543_contour,0,1,0,0
Train_543_cut,0,1,0,0
Train_543_gaus,0,1,0,0
Train_543_seg,0,1,0,0
Train_544_contour,1,0,0,0
Train_544_cut,1,0,0,0
Train_544_gaus,1,0,0,0
Train_544_seg,1,0,0,0
Train_545_contour,1,0,0,0
Train_545_cut,1,0,0,0
Train_545_gaus,1,0,0,0
Train_545_seg,1,0,0,0
Train_546_contour,1,0,0,0
Train_546_cut,1,0,0,0
Train_546_gaus,1,0,0,0
Train_546_seg,1,0,0,0
Train_547_contour,1,0,0,0
Train_547_cut,1,0,0,0
Train_547_gaus,1,0,0,0
Train_547_seg,1,0,0,0
Train_548_contour,0,0,0,1
Train_548_cut,0,0,0,1
Train_548_gaus,0,0,0,1
Train_548_seg,0,0,0,1
Train_549_contour,0,0,1,0
Train_549_cut,0,0,1,0
Train_549_gaus,0,0,1,0
Train_549_seg,0,0,1,0
Train_550_contour,1,0,0,0
Train_550_cut,1,0,0,0
Train_550_gaus,1,0,0,0
Train_550_seg,1,0,0,0
Train_551_contour,1,0,0,0
Train_551_cut,1,0,0,0
Train_551_gaus,1,0,0,0
Train_551_seg,1,0,0,0
Train_552_contour,0,0,0,1
Train_552_cut,0,0,0,1
Train_552_gaus,0,0,0,1
Train_552_seg,0,0,0,1
Train_553_contour,0,0,1,0
Train_553_cut,0,0,1,0
Train_553_gaus,0,0,1,0
Train_553_seg,0,0,1,0
Train_554_contour,0,0,1,0
Train_554_cut,0,0,1,0
Train_554_gaus,0,0,1,0
Train_554_seg,0,0,1,0
Train_555_contour,0,0,0,1
Train_555_cut,0,0,0,1
Train_555_gaus,0,0,0,1
Train_555_seg,0,0,0,1
Train_556_contour,0,0,0,1
Train_556_cut,0,0,0,1
Train_556_gaus,0,0,0,1
Train_556_seg,0,0,0,1
Train_557_contour,0,0,1,0
Train_557_cut,0,0,1,0
Train_557_gaus,0,0,1,0
Train_557_seg,0,0,1,0
Train_558_contour,1,0,0,0
Train_558_cut,1,0,0,0
Train_558_gaus,1,0,0,0
Train_558_seg,1,0,0,0
Train_559_contour,0,0,0,1
Train_559_cut,0,0,0,1
Train_559_gaus,0,0,0,1
Train_559_seg,0,0,0,1
Train_560_contour,0,0,1,0
Train_560_cut,0,0,1,0
Train_560_gaus,0,0,1,0
Train_560_seg,0,0,1,0
Train_561_contour,0,0,0,1
Train_561_cut,0,0,0,1
Train_561_gaus,0,0,0,1
Train_561_seg,0,0,0,1
Train_562_contour,1,0,0,0
Train_562_cut,1,0,0,0
Train_562_gaus,1,0,0,0
Train_562_seg,1,0,0,0
